transaction_id,user_id,date,amount,category,payment_method,monthly_budget,cumulative_spend,financial_health_score
TRANS026844,CUST01798,2024-04-18,11000,Transportasi,E-Wallet,1903000,11000,99.42
TRANS029390,CUST01798,2024-07-21,18000,Makan & Minum,Credit Card,1903000,18000,99.05
TRANS030416,CUST01798,2024-09-19,156000,Kebutuhan Kuliah,Credit Card,1903000,156000,91.8
TRANS010057,CUST01798,2024-10-22,44000,Transportasi,Bank Transfer,1903000,44000,97.69
TRANS043189,CUST01798,2024-10-23,15000,Transportasi,Credit Card,1903000,59000,96.9
TRANS042644,CUST01798,2024-10-31,60000,Makan & Minum,Bank Transfer,1903000,119000,93.75
TRANS027493,CUST01799,2023-01-03,34000,Transportasi,Bank Transfer,2472000,34000,98.62
TRANS041396,CUST01799,2023-01-07,69000,Makan & Minum,Bank Transfer,2472000,103000,95.83
TRANS000569,CUST01799,2023-03-11,39000,Makan & Minum,Credit Card,2472000,39000,98.42
TRANS010599,CUST01799,2023-06-11,96000,Kebutuhan Kuliah,Bank Transfer,2472000,96000,96.12
TRANS005157,CUST01799,2023-06-19,12000,Transportasi,Credit Card,2472000,108000,95.63
TRANS019769,CUST01799,2023-06-21,35000,Makan & Minum,E-Wallet,2472000,143000,94.22
TRANS048670,CUST01799,2023-07-10,59000,Makan & Minum,Bank Transfer,2472000,59000,97.61
TRANS045171,CUST01799,2023-07-12,49000,Makan & Minum,Credit Card,2472000,108000,95.63
TRANS021362,CUST01799,2023-08-14,59000,Makan & Minum,Bank Transfer,2472000,59000,97.61
TRANS013167,CUST01799,2023-08-21,18000,Makan & Minum,Bank Transfer,2472000,77000,96.89
TRANS018880,CUST01799,2023-08-21,94000,Kebutuhan Kuliah,E-Wallet,2472000,171000,93.08
TRANS040769,CUST01799,2023-10-03,149000,Hiburan & Nongkrong,E-Wallet,2472000,149000,93.97
TRANS028077,CUST01799,2024-01-08,170000,Hiburan & Nongkrong,Credit Card,2472000,170000,93.12
TRANS038438,CUST01799,2024-02-01,28000,Makan & Minum,E-Wallet,2472000,28000,98.87
TRANS015934,CUST01799,2024-02-29,30000,Makan & Minum,E-Wallet,2472000,58000,97.65
TRANS044899,CUST01799,2024-03-05,386000,Belanja Umum,Bank Transfer,2472000,386000,84.39
TRANS000747,CUST01799,2024-03-19,42000,Transportasi,Credit Card,2472000,428000,82.69
TRANS030494,CUST01799,2024-04-12,40000,Kebutuhan Kuliah,Bank Transfer,2472000,40000,98.38
TRANS008395,CUST01799,2024-05-05,135000,Hiburan & Nongkrong,Bank Transfer,2472000,135000,94.54
TRANS023119,CUST01799,2024-05-05,37000,Transportasi,Bank Transfer,2472000,172000,93.04
TRANS018644,CUST01799,2024-08-12,255000,Hiburan & Nongkrong,E-Wallet,2472000,255000,89.68
TRANS005287,CUST01799,2024-08-31,57000,Kebutuhan Kuliah,Bank Transfer,2472000,312000,87.38
TRANS045787,CUST01799,2024-10-11,17000,Makan & Minum,E-Wallet,2472000,17000,99.31
TRANS029692,CUST01799,2024-10-24,24000,Makan & Minum,Credit Card,2472000,41000,98.34
TRANS017648,CUST01799,2024-11-03,17000,Transportasi,Bank Transfer,2472000,17000,99.31
TRANS013146,CUST01799,2024-11-20,47000,Makan & Minum,E-Wallet,2472000,64000,97.41
TRANS045952,CUST01799,2024-12-02,41000,Transportasi,E-Wallet,2472000,41000,98.34
TRANS018351,CUST01801,2023-01-09,285000,Belanja Umum,Credit Card,1755000,285000,83.76
TRANS049376,CUST01801,2023-01-09,36000,Transportasi,Bank Transfer,1755000,321000,81.71
TRANS045226,CUST01801,2023-02-24,244000,Hiburan & Nongkrong,E-Wallet,1755000,244000,86.1
TRANS014424,CUST01801,2023-03-23,28000,Kebutuhan Kuliah,Credit Card,1755000,28000,98.4
TRANS018067,CUST01801,2023-05-27,1446000,Tagihan & Kos,Credit Card,1755000,1446000,17.61
TRANS035567,CUST01801,2023-06-18,47000,Makan & Minum,Credit Card,1755000,47000,97.32
TRANS021469,CUST01801,2023-06-20,74000,Makan & Minum,E-Wallet,1755000,121000,93.11
TRANS008017,CUST01801,2023-07-09,62000,Makan & Minum,Credit Card,1755000,62000,96.47
TRANS017311,CUST01801,2023-07-19,42000,Makan & Minum,Credit Card,1755000,104000,94.07
TRANS028140,CUST01801,2023-08-19,20000,Makan & Minum,Bank Transfer,1755000,20000,98.86
TRANS017499,CUST01801,2023-10-27,30000,Makan & Minum,E-Wallet,1755000,30000,98.29
TRANS029130,CUST01801,2023-10-31,18000,Makan & Minum,E-Wallet,1755000,48000,97.26
TRANS035512,CUST01801,2024-02-05,276000,Hiburan & Nongkrong,E-Wallet,1755000,276000,84.27
TRANS013475,CUST01801,2024-02-14,21000,Makan & Minum,E-Wallet,1755000,297000,83.08
TRANS025115,CUST01801,2024-02-14,42000,Makan & Minum,E-Wallet,1755000,339000,80.68
TRANS012525,CUST01801,2024-02-17,46000,Makan & Minum,E-Wallet,1755000,385000,78.06
TRANS024299,CUST01801,2024-03-11,32000,Makan & Minum,E-Wallet,1755000,32000,98.18
TRANS032465,CUST01801,2024-03-31,21000,Makan & Minum,Credit Card,1755000,53000,96.98
TRANS013243,CUST01801,2024-04-14,289000,Hiburan & Nongkrong,E-Wallet,1755000,289000,83.53
TRANS026530,CUST01801,2024-04-18,29000,Makan & Minum,E-Wallet,1755000,318000,81.88
TRANS038163,CUST01801,2024-05-02,26000,Makan & Minum,Bank Transfer,1755000,26000,98.52
TRANS020564,CUST01801,2024-05-18,245000,Hiburan & Nongkrong,Credit Card,1755000,271000,84.56
TRANS017215,CUST01801,2024-06-26,35000,Transportasi,Bank Transfer,1755000,35000,98.01
TRANS020134,CUST01801,2024-06-26,22000,Makan & Minum,Credit Card,1755000,57000,96.75
TRANS047700,CUST01801,2024-07-06,44000,Transportasi,Bank Transfer,1755000,44000,97.49
TRANS013205,CUST01801,2024-09-05,26000,Transportasi,Credit Card,1755000,26000,98.52
TRANS048106,CUST01801,2024-10-19,73000,Makan & Minum,Credit Card,1755000,73000,95.84
TRANS034446,CUST01801,2024-10-31,63000,Hiburan & Nongkrong,Credit Card,1755000,136000,92.25
TRANS045475,CUST01801,2024-11-06,22000,Kebutuhan Kuliah,Bank Transfer,1755000,22000,98.75
TRANS031781,CUST01801,2024-11-15,27000,Makan & Minum,Credit Card,1755000,49000,97.21
TRANS011522,CUST01801,2024-11-27,1311000,Tagihan & Kos,E-Wallet,1755000,1360000,22.51
TRANS038090,CUST01801,2024-12-19,47000,Makan & Minum,E-Wallet,1755000,47000,97.32
TRANS001182,CUST01805,2023-02-01,37000,Transportasi,Bank Transfer,1955000,37000,98.11
TRANS021245,CUST01805,2023-03-22,442000,Belanja Umum,E-Wallet,1955000,442000,77.39
TRANS022859,CUST01805,2023-04-24,168000,Kebutuhan Kuliah,Credit Card,1955000,168000,91.41
TRANS009274,CUST01805,2023-05-07,1889000,Tagihan & Kos,Credit Card,1955000,1889000,3.38
TRANS047211,CUST01805,2023-05-09,207000,Hiburan & Nongkrong,Bank Transfer,1955000,2096000,0.0
TRANS021661,CUST01805,2023-06-14,36000,Transportasi,E-Wallet,1955000,36000,98.16
TRANS008467,CUST01805,2023-07-05,37000,Makan & Minum,E-Wallet,1955000,37000,98.11
TRANS040344,CUST01805,2023-08-17,39000,Makan & Minum,Bank Transfer,1955000,39000,98.01
TRANS017364,CUST01805,2023-10-12,87000,Kebutuhan Kuliah,E-Wallet,1955000,87000,95.55
TRANS041463,CUST01805,2023-11-08,182000,Hiburan & Nongkrong,Bank Transfer,1955000,182000,90.69
TRANS042347,CUST01805,2023-11-16,76000,Hiburan & Nongkrong,Bank Transfer,1955000,258000,86.8
TRANS015055,CUST01805,2023-11-19,82000,Hiburan & Nongkrong,Bank Transfer,1955000,340000,82.61
TRANS014943,CUST01805,2024-03-20,200000,Hiburan & Nongkrong,Bank Transfer,1955000,200000,89.77
TRANS022836,CUST01805,2024-04-24,16000,Makan & Minum,E-Wallet,1955000,16000,99.18
TRANS043239,CUST01805,2024-05-04,43000,Transportasi,E-Wallet,1955000,43000,97.8
TRANS000226,CUST01805,2024-05-16,198000,Hiburan & Nongkrong,Bank Transfer,1955000,241000,87.67
TRANS015314,CUST01805,2024-06-21,38000,Makan & Minum,Bank Transfer,1955000,38000,98.06
TRANS021472,CUST01805,2024-06-24,57000,Hiburan & Nongkrong,E-Wallet,1955000,95000,95.14
TRANS036556,CUST01805,2024-09-08,957000,Tagihan & Kos,Credit Card,1955000,957000,51.05
TRANS025004,CUST01805,2024-10-01,78000,Kebutuhan Kuliah,E-Wallet,1955000,78000,96.01
TRANS030497,CUST01805,2024-11-07,122000,Hiburan & Nongkrong,E-Wallet,1955000,122000,93.76
TRANS024714,CUST01809,2023-01-11,130000,Hiburan & Nongkrong,E-Wallet,2717000,130000,95.22
TRANS033071,CUST01809,2023-01-22,189000,Kebutuhan Kuliah,Bank Transfer,2717000,319000,88.26
TRANS047301,CUST01809,2023-01-28,64000,Makan & Minum,E-Wallet,2717000,383000,85.9
TRANS041572,CUST01809,2023-02-11,70000,Hiburan & Nongkrong,Credit Card,2717000,70000,97.42
TRANS004556,CUST01809,2023-03-19,49000,Makan & Minum,Bank Transfer,2717000,49000,98.2
TRANS043457,CUST01809,2023-05-01,63000,Makan & Minum,Credit Card,2717000,63000,97.68
TRANS035947,CUST01809,2023-05-12,70000,Makan & Minum,Credit Card,2717000,133000,95.1
TRANS047556,CUST01809,2023-06-19,243000,Belanja Umum,Credit Card,2717000,243000,91.06
TRANS034332,CUST01809,2023-07-09,400000,Belanja Umum,Bank Transfer,2717000,400000,85.28
TRANS027628,CUST01809,2023-07-21,73000,Makan & Minum,Bank Transfer,2717000,473000,82.59
TRANS045391,CUST01809,2023-08-09,24000,Transportasi,Bank Transfer,2717000,24000,99.12
TRANS008379,CUST01809,2023-08-26,130000,Kebutuhan Kuliah,Bank Transfer,2717000,154000,94.33
TRANS030772,CUST01809,2023-11-05,106000,Kebutuhan Kuliah,Credit Card,2717000,106000,96.1
TRANS018706,CUST01809,2023-11-17,21000,Makan & Minum,Bank Transfer,2717000,127000,95.33
TRANS013675,CUST01809,2024-03-29,14000,Transportasi,Credit Card,2717000,14000,99.48
TRANS013193,CUST01809,2024-04-12,256000,Hiburan & Nongkrong,E-Wallet,2717000,256000,90.58
TRANS017700,CUST01809,2024-05-12,279000,Hiburan & Nongkrong,E-Wallet,2717000,279000,89.73
TRANS029895,CUST01809,2024-07-08,41000,Transportasi,E-Wallet,2717000,41000,98.49
TRANS010616,CUST01809,2024-07-25,33000,Makan & Minum,Credit Card,2717000,74000,97.28
TRANS043980,CUST01809,2024-07-26,275000,Hiburan & Nongkrong,Bank Transfer,2717000,349000,87.15
TRANS020455,CUST01809,2024-09-28,59000,Makan & Minum,Credit Card,2717000,59000,97.83
TRANS003533,CUST01809,2024-11-11,41000,Makan & Minum,E-Wallet,2717000,41000,98.49
TRANS041280,CUST01810,2023-01-17,35000,Makan & Minum,E-Wallet,3989000,35000,99.12
TRANS039406,CUST01810,2023-03-14,40000,Kebutuhan Kuliah,Credit Card,3989000,40000,99.0
TRANS039863,CUST01810,2023-04-06,1397000,Tagihan & Kos,Bank Transfer,3989000,1397000,64.98
TRANS037479,CUST01810,2023-04-09,141000,Kebutuhan Kuliah,Bank Transfer,3989000,1538000,61.44
TRANS017469,CUST01810,2023-06-07,23000,Makan & Minum,Credit Card,3989000,23000,99.42
TRANS049403,CUST01810,2023-07-22,221000,Hiburan & Nongkrong,Credit Card,3989000,221000,94.46
TRANS011240,CUST01810,2023-07-25,44000,Makan & Minum,E-Wallet,3989000,265000,93.36
TRANS026775,CUST01810,2023-08-07,16000,Makan & Minum,Credit Card,3989000,16000,99.6
TRANS037511,CUST01810,2023-08-16,33000,Makan & Minum,E-Wallet,3989000,49000,98.77
TRANS024226,CUST01810,2023-09-24,19000,Makan & Minum,Bank Transfer,3989000,19000,99.52
TRANS043943,CUST01810,2023-09-24,34000,Makan & Minum,Bank Transfer,3989000,53000,98.67
TRANS048791,CUST01810,2023-10-15,192000,Hiburan & Nongkrong,Credit Card,3989000,192000,95.19
TRANS002162,CUST01810,2023-10-28,42000,Makan & Minum,Bank Transfer,3989000,234000,94.13
TRANS004606,CUST01810,2024-01-23,57000,Makan & Minum,Bank Transfer,3989000,57000,98.57
TRANS000609,CUST01810,2024-03-08,115000,Hiburan & Nongkrong,E-Wallet,3989000,115000,97.12
TRANS039356,CUST01810,2024-03-23,42000,Makan & Minum,E-Wallet,3989000,157000,96.06
TRANS003849,CUST01810,2024-04-02,2140000,Tagihan & Kos,E-Wallet,3989000,2140000,46.35
TRANS035584,CUST01810,2024-06-06,43000,Makan & Minum,E-Wallet,3989000,43000,98.92
TRANS044269,CUST01810,2024-06-20,40000,Makan & Minum,Credit Card,3989000,83000,97.92
TRANS033568,CUST01810,2024-07-30,13000,Transportasi,Credit Card,3989000,13000,99.67
TRANS000686,CUST01810,2024-08-09,50000,Makan & Minum,Credit Card,3989000,50000,98.75
TRANS017919,CUST01810,2024-09-11,230000,Hiburan & Nongkrong,E-Wallet,3989000,230000,94.23
TRANS018037,CUST01810,2024-09-13,466000,Belanja Umum,E-Wallet,3989000,696000,82.55
TRANS030299,CUST01810,2024-12-28,437000,Belanja Umum,Bank Transfer,3989000,437000,89.04
TRANS011570,CUST01813,2023-01-10,20000,Makan & Minum,E-Wallet,2148000,20000,99.07
TRANS010974,CUST01813,2023-03-08,130000,Hiburan & Nongkrong,Credit Card,2148000,130000,93.95
TRANS028807,CUST01813,2023-04-11,191000,Kebutuhan Kuliah,E-Wallet,2148000,191000,91.11
TRANS005789,CUST01813,2023-05-02,39000,Transportasi,Bank Transfer,2148000,39000,98.18
TRANS000583,CUST01813,2023-05-08,537000,Tagihan & Kos,Credit Card,2148000,576000,73.18
TRANS036095,CUST01813,2023-05-28,457000,Belanja Umum,E-Wallet,2148000,1033000,51.91
TRANS029505,CUST01813,2023-05-30,27000,Makan & Minum,Bank Transfer,2148000,1060000,50.65
TRANS042212,CUST01813,2023-07-28,211000,Belanja Umum,Credit Card,2148000,211000,90.18
TRANS042643,CUST01813,2023-08-17,134000,Belanja Umum,E-Wallet,2148000,134000,93.76
TRANS022458,CUST01813,2023-09-20,19000,Makan & Minum,Bank Transfer,2148000,19000,99.12
TRANS028065,CUST01813,2023-09-21,17000,Makan & Minum,Bank Transfer,2148000,36000,98.32
TRANS019456,CUST01813,2023-10-29,2179000,Tagihan & Kos,E-Wallet,2148000,2179000,0.0
TRANS011347,CUST01813,2023-12-03,241000,Hiburan & Nongkrong,Credit Card,2148000,241000,88.78
TRANS006646,CUST01813,2023-12-11,254000,Hiburan & Nongkrong,Bank Transfer,2148000,495000,76.96
TRANS030122,CUST01813,2023-12-12,117000,Belanja Umum,Credit Card,2148000,612000,71.51
TRANS038976,CUST01813,2023-12-20,49000,Makan & Minum,Credit Card,2148000,661000,69.23
TRANS020822,CUST01813,2024-01-30,189000,Kebutuhan Kuliah,Credit Card,2148000,189000,91.2
TRANS031714,CUST01813,2024-02-01,56000,Kebutuhan Kuliah,Bank Transfer,2148000,56000,97.39
TRANS020468,CUST01813,2024-05-10,56000,Hiburan & Nongkrong,Bank Transfer,2148000,56000,97.39
TRANS030041,CUST01813,2024-06-10,32000,Makan & Minum,E-Wallet,2148000,32000,98.51
TRANS017855,CUST01813,2024-07-02,372000,Belanja Umum,Bank Transfer,2148000,372000,82.68
TRANS022439,CUST01813,2024-08-05,24000,Transportasi,E-Wallet,2148000,24000,98.88
TRANS030750,CUST01813,2024-11-10,288000,Hiburan & Nongkrong,Bank Transfer,2148000,288000,86.59
TRANS045508,CUST01813,2024-11-11,17000,Transportasi,E-Wallet,2148000,305000,85.8
TRANS005656,CUST01813,2024-12-19,59000,Makan & Minum,Bank Transfer,2148000,59000,97.25
TRANS012476,CUST01813,2024-12-21,281000,Hiburan & Nongkrong,Bank Transfer,2148000,340000,84.17
TRANS044108,CUST01813,2024-12-24,42000,Makan & Minum,Credit Card,2148000,382000,82.22
TRANS024569,CUST01813,2024-12-26,111000,Hiburan & Nongkrong,Credit Card,2148000,493000,77.05
TRANS038182,CUST01815,2023-01-15,112000,Hiburan & Nongkrong,E-Wallet,3562000,112000,96.86
TRANS000290,CUST01815,2023-04-06,71000,Makan & Minum,Credit Card,3562000,71000,98.01
TRANS034455,CUST01815,2023-05-15,13000,Transportasi,Credit Card,3562000,13000,99.64
TRANS038467,CUST01815,2023-05-28,48000,Transportasi,Credit Card,3562000,61000,98.29
TRANS029428,CUST01815,2023-06-03,43000,Transportasi,E-Wallet,3562000,43000,98.79
TRANS019668,CUST01815,2023-11-18,18000,Transportasi,Bank Transfer,3562000,18000,99.49
TRANS015272,CUST01815,2024-01-16,16000,Makan & Minum,Bank Transfer,3562000,16000,99.55
TRANS022193,CUST01815,2024-01-16,71000,Makan & Minum,Bank Transfer,3562000,87000,97.56
TRANS007111,CUST01815,2024-02-20,128000,Kebutuhan Kuliah,Bank Transfer,3562000,128000,96.41
TRANS031432,CUST01815,2024-03-21,66000,Makan & Minum,Credit Card,3562000,66000,98.15
TRANS045396,CUST01815,2024-07-06,34000,Transportasi,E-Wallet,3562000,34000,99.05
TRANS020185,CUST01815,2024-07-08,30000,Makan & Minum,Credit Card,3562000,64000,98.2
TRANS007613,CUST01815,2024-09-04,94000,Belanja Umum,Bank Transfer,3562000,94000,97.36
TRANS023232,CUST01815,2024-12-30,36000,Transportasi,E-Wallet,3562000,36000,98.99
TRANS042118,CUST01825,2023-01-23,44000,Makan & Minum,Bank Transfer,3547000,44000,98.76
TRANS038759,CUST01825,2023-03-17,32000,Makan & Minum,Credit Card,3547000,32000,99.1
TRANS023460,CUST01825,2023-03-27,22000,Makan & Minum,Bank Transfer,3547000,54000,98.48
TRANS034118,CUST01825,2023-06-12,69000,Makan & Minum,Credit Card,3547000,69000,98.05
TRANS000717,CUST01825,2023-06-22,1761000,Tagihan & Kos,Credit Card,3547000,1830000,48.41
TRANS013834,CUST01825,2023-08-05,172000,Hiburan & Nongkrong,Credit Card,3547000,172000,95.15
TRANS013607,CUST01825,2023-08-24,37000,Makan & Minum,Credit Card,3547000,209000,94.11
TRANS039975,CUST01825,2023-08-31,17000,Makan & Minum,E-Wallet,3547000,226000,93.63
TRANS040050,CUST01825,2023-09-30,27000,Makan & Minum,E-Wallet,3547000,27000,99.24
TRANS016249,CUST01825,2023-10-08,13000,Transportasi,Credit Card,3547000,13000,99.63
TRANS008574,CUST01825,2023-11-22,45000,Transportasi,E-Wallet,3547000,45000,98.73
TRANS023094,CUST01825,2023-12-11,71000,Makan & Minum,Bank Transfer,3547000,71000,98.0
TRANS019894,CUST01825,2023-12-22,107000,Kebutuhan Kuliah,E-Wallet,3547000,178000,94.98
TRANS031722,CUST01825,2024-01-08,294000,Hiburan & Nongkrong,Credit Card,3547000,294000,91.71
TRANS049152,CUST01825,2024-04-09,38000,Transportasi,Bank Transfer,3547000,38000,98.93
TRANS043387,CUST01825,2024-04-21,141000,Kebutuhan Kuliah,E-Wallet,3547000,179000,94.95
TRANS037556,CUST01825,2024-05-09,41000,Makan & Minum,Credit Card,3547000,41000,98.84
TRANS031425,CUST01825,2024-05-31,22000,Transportasi,Credit Card,3547000,63000,98.22
TRANS048205,CUST01825,2024-07-05,44000,Makan & Minum,Credit Card,3547000,44000,98.76
TRANS020824,CUST01825,2024-07-11,16000,Transportasi,Bank Transfer,3547000,60000,98.31
TRANS049800,CUST01825,2024-07-23,37000,Makan & Minum,Credit Card,3547000,97000,97.27
TRANS037234,CUST01825,2024-08-08,15000,Makan & Minum,Bank Transfer,3547000,15000,99.58
TRANS000100,CUST01825,2024-09-19,43000,Transportasi,Bank Transfer,3547000,43000,98.79
TRANS031241,CUST01825,2024-10-30,16000,Transportasi,Credit Card,3547000,16000,99.55
TRANS021421,CUST01825,2024-11-11,346000,Belanja Umum,E-Wallet,3547000,346000,90.25
TRANS035224,CUST01825,2024-11-11,280000,Hiburan & Nongkrong,Credit Card,3547000,626000,82.35
TRANS006545,CUST01825,2024-11-26,18000,Transportasi,Credit Card,3547000,644000,81.84
TRANS002550,CUST01825,2024-12-03,45000,Makan & Minum,E-Wallet,3547000,45000,98.73
TRANS028366,CUST01825,2024-12-17,17000,Transportasi,E-Wallet,3547000,62000,98.25
TRANS025938,CUST01826,2023-02-14,20000,Makan & Minum,E-Wallet,2848000,20000,99.3
TRANS004290,CUST01826,2023-02-16,53000,Makan & Minum,E-Wallet,2848000,73000,97.44
TRANS007767,CUST01826,2023-02-16,30000,Makan & Minum,Credit Card,2848000,103000,96.38
TRANS014578,CUST01826,2023-05-04,15000,Transportasi,Bank Transfer,2848000,15000,99.47
TRANS002458,CUST01826,2023-06-28,66000,Makan & Minum,E-Wallet,2848000,66000,97.68
TRANS031228,CUST01826,2023-08-06,29000,Makan & Minum,Credit Card,2848000,29000,98.98
TRANS030949,CUST01826,2023-08-20,14000,Transportasi,Bank Transfer,2848000,43000,98.49
TRANS004321,CUST01826,2023-08-26,12000,Transportasi,E-Wallet,2848000,55000,98.07
TRANS025971,CUST01826,2023-08-31,70000,Makan & Minum,Credit Card,2848000,125000,95.61
TRANS041312,CUST01826,2023-11-13,379000,Belanja Umum,Credit Card,2848000,379000,86.69
TRANS042306,CUST01826,2024-01-20,43000,Transportasi,Bank Transfer,2848000,43000,98.49
TRANS039301,CUST01826,2024-02-04,24000,Makan & Minum,E-Wallet,2848000,24000,99.16
TRANS028724,CUST01826,2024-02-12,47000,Makan & Minum,E-Wallet,2848000,71000,97.51
TRANS005165,CUST01826,2024-02-23,43000,Transportasi,E-Wallet,2848000,114000,96.0
TRANS044374,CUST01826,2024-02-26,18000,Makan & Minum,E-Wallet,2848000,132000,95.37
TRANS023582,CUST01826,2024-03-04,1123000,Tagihan & Kos,E-Wallet,2848000,1123000,60.57
TRANS033333,CUST01826,2024-05-10,51000,Makan & Minum,Bank Transfer,2848000,51000,98.21
TRANS012437,CUST01826,2024-05-24,73000,Makan & Minum,Bank Transfer,2848000,124000,95.65
TRANS032672,CUST01826,2024-05-27,171000,Belanja Umum,Bank Transfer,2848000,295000,89.64
TRANS032681,CUST01826,2024-06-20,25000,Makan & Minum,Credit Card,2848000,25000,99.12
TRANS022989,CUST01826,2024-06-22,165000,Belanja Umum,Bank Transfer,2848000,190000,93.33
TRANS049400,CUST01826,2024-07-06,14000,Transportasi,Credit Card,2848000,14000,99.51
TRANS025637,CUST01826,2024-09-01,63000,Makan & Minum,E-Wallet,2848000,63000,97.79
TRANS045987,CUST01826,2024-10-03,197000,Belanja Umum,E-Wallet,2848000,197000,93.08
TRANS017198,CUST01826,2024-11-14,29000,Makan & Minum,Bank Transfer,2848000,29000,98.98
TRANS044386,CUST01826,2024-11-27,19000,Makan & Minum,Bank Transfer,2848000,48000,98.31
TRANS014061,CUST01826,2024-12-18,45000,Transportasi,E-Wallet,2848000,45000,98.42
TRANS011178,CUST01830,2023-01-06,58000,Hiburan & Nongkrong,Credit Card,3049000,58000,98.1
TRANS020960,CUST01830,2023-02-18,26000,Makan & Minum,E-Wallet,3049000,26000,99.15
TRANS011525,CUST01830,2023-03-03,101000,Belanja Umum,Bank Transfer,3049000,101000,96.69
TRANS013043,CUST01830,2023-03-13,26000,Makan & Minum,Bank Transfer,3049000,127000,95.83
TRANS046283,CUST01830,2023-04-16,36000,Transportasi,Bank Transfer,3049000,36000,98.82
TRANS041839,CUST01830,2023-07-02,197000,Hiburan & Nongkrong,Credit Card,3049000,197000,93.54
TRANS037136,CUST01830,2023-07-27,440000,Belanja Umum,E-Wallet,3049000,637000,79.11
TRANS028998,CUST01830,2023-09-14,126000,Kebutuhan Kuliah,Bank Transfer,3049000,126000,95.87
TRANS033879,CUST01830,2023-12-09,49000,Makan & Minum,Credit Card,3049000,49000,98.39
TRANS038934,CUST01830,2024-02-24,96000,Hiburan & Nongkrong,Bank Transfer,3049000,96000,96.85
TRANS043013,CUST01830,2024-03-11,53000,Makan & Minum,Credit Card,3049000,53000,98.26
TRANS043109,CUST01830,2024-05-09,61000,Makan & Minum,Credit Card,3049000,61000,98.0
TRANS006597,CUST01830,2024-05-23,122000,Kebutuhan Kuliah,Bank Transfer,3049000,183000,94.0
TRANS019262,CUST01830,2024-06-10,73000,Hiburan & Nongkrong,Credit Card,3049000,73000,97.61
